Id,Tweet,is_retweet,following,followers,actions,label
732567225513705472,#SaleAgreed - A beautiful Grade II Listed Maltings conversion in the heart of Snape https://t.co/KHixhQLX7m https://t.co/HUDbJMeDC1,0,385,654,0,1
732567233902174210,RT @spunglasses: Spunglasses are handcrafted wearable art! Over 200+ pairs available in our etsy shop. Many with by the carat gems. https:/�,0,7731,6984,130,1
732567238117593088,Check out this item I found on eBay: https://t.co/gsExYvCBWZ final hour approaches will you bid? #bargeware #canal #boating,0,574,464,1,1
732567246510362624,RT @StockholmCyclo: @Tim_Stonor @Kayvan_Karimi @urban_stevie @Citycoder@LaurensVersluis @atakanguven @KindaAS @annasabine_rose Seen? https:�,0,359,1059,3,1
732567250687787008,It seems like someone is trying to convince you to do somethin... More for Cancer https://t.co/tAjdvoMNwV,0,812,1060,0,1
732567254890512386,@dmarticr Dying Light: The Followin...d Edition - PlayStation 4 is now on sale for $39.99 at Amazon. Product page: https://t.co/z1ZiFJL6wi,0,9,5228,0,1
732567254882082816,Good price! #3: Green Mountain - Keurig - Nantucket Blend - K-Cup - Box of 24 KCups: Green Mountain - Keurig ... https://t.co/YvprZdF83y,0,0,0,0,1
732567259055431680,Conflicting emotions may tug at you until you begin to feel a ... More for Gemini https://t.co/um6FikccJQ,0,54,64,0,1
732567259084951552,TVS Star City+ Chocolate Gold Edition Launched; Priced at Rs. 49234 - https://t.co/klyn5hXHDj https://t.co/rVCdmpIUBZ #bhavikbhavsar,0,372,466,0,1
732567263266635776,Get $40 OFF of your 1st box @ Hello Fresh! Use this code: KCLH8Q Time Saving &amp; Delicious! 3 meals for 2 for basically nothing! Try It Today!,0,16384,34851,3,1
732567263249850368,RT @ArielSue2: I'm earning #mPLUSRewards in Best #Solitaire #CardGame. #indiedev #indiegame. https://t.co/EFMpp11ASg @BlacklightSW,0,4909,6257,1,1
732567267448213504,I'm in the running to win a LEUPOLD VX-3 4.5-14X40MM RIFLE SCOPE thanks to @optics_freak! #leupold #OpticsGiveaway https://t.co/wTebhk3plb,0,2677,185,0,1
732567267460952064,RT @undertalelou: 48. Raven  - QUEEN OF DISNEY CHANNEL - when will your fave EVER - su movimiento cuando tiene visiones es iconic https://t�,0,6765,7955,2055,1
732567275837005824,I'm earning #mPOINTS with #LightDaFuse ! https://t.co/wquQF4FFkq #app,0,213,42,0,1
732567280064794624,one person unfollowed me // automatically checked by https://t.co/cZhvJ8PC5j,0,134,219,0,1
732567280060633088,RT @MensHumor: If you see more than 4 numbers Retweet https://t.co/NbagvfvBAN,0,225,154,2083,1
732567284246585344,I love this product. It leaves my skin so soft and cleans all my pores https://t.co/xlSWbjusSu,0,8,2,0,1
732567284258988032,Fact checker at @FoxNews  #ObsoleteJobSkills,0,4228,1631,16,1
732567292639338496,or russian womenfriends https://t.co/dpJzcc9kmh,0,5,0,0,1
732567301015384064,RT @oglollipops: Follow + RT to be eligible to win FREE LOLLIPOPS!  2nd Entry at https://t.co/Os81see9hf  #Contest #Win #Freebie https://t.�,0,5003,723,306,1
732567317779898372,Erk3 october upon estop metastasized p53-initiated tumour response.: fXods,0,1,38,0,1
732567317805064193,"RT @ABC4Devon: Showers in Tabiona, Provo, &amp; Springville.  Tracking the rain &amp; your 7day forecast next on #GMA w/@eclark4 @abc4utah https://�",0,4178,65422,4,1
732567317800833024,It seems like someone is trying to convince you to do somethin... More for Cancer https://t.co/vs53rmDbEn,0,230,150,0,1
732567330387939329,"Found a Transponder Snail! Giants, sea monsters and other amazing encounters! https://t.co/jYDJP0nZok #TreCru https://t.co/qdQCJoLnd6",0,268,21,0,1
732567334586621954,"Zuma always take Maimane for a poes ha ha ""lalela mfana kithi"". #ZumaQandA",0,918,633,3,1
732567347156779008,Moore County get out and vote at First Street Annex at 301 E. 1st Street. https://t.co/JN6urtefbx,0,537,442,0,1
732567351359508482,You are highly strategic in your planning because your profess... More for Capricorn https://t.co/zFXovB3PoS,0,225,154,0,1
732567355549745152,You might think your practical approach to financial matters i... More for Virgo https://t.co/Xj1WggneZj,0,537,1169,0,1
732567355549618176,Secretary-Treasurer's Message: Watch for Skimming! https://t.co/WuLUIGDiD5 https://t.co/v5tx2im04l,0,3567,5004,2,1
732567359752376320,RT @eisbergwine: To #WIN a bottle of Eisberg RT and complete the song lyric by 11.59pm Weds 18th May! Ts&amp;Cs: https://t.co/7Q1LpHWPfk https:�,0,4735,2200,381,1
732567359731421185,"FUCKING HELL! Cut to the chase &amp; say 'Got boobs, got a uterus?Got witch.' Oh for a high powered gun &amp; time machine https://t.co/ENbTBSsLXO",0,149,178,1,1
732567363946713088,"Career opportunity for #""Business Analyst (16-02108) - NE - Omaha"" https://t.co/9YVmD10sAA #ApTask. More here: https://t.co/d4T7jqfBNy",0,394,415,0,1
732567363934097408,"TONIGHT! Half off all bottles of wine, join us! 843.414.2334 https://t.co/V5oVJ0kX34",0,171,179,0,1
732567368111513600,#VivaCuba Sponsored: 64% off Code Black Drone with HD Camera [https://t.co/8DyxWhWNqa] https://t.co/imCNsxmiH8 #VivaFidel #VivaRaul,0,4,7,0,1
732567372305956864,How to Make a Meditation &amp; Yoga Platform - https://t.co/lXBlaFHZZU #yoga #beginner https://t.co/Kqdt6FBjfw,0,752,1810,0,1
732567376504311808,"Current Conditions : 75.4F, Scattered Clouds - 6:43 AM MST May. 17: Temperature: 75.4�F | Humidity: 26% | Pressure:� https://t.co/K7ybgVpDyY",0,586,1097,0,1
732567376525447168,one person followed me // automatically checked by https://t.co/pXG5MSLlcI,0,135,120,0,1
732567380711202816,You clearly comprehend the measurable benefits of your current... More for Aquarius https://t.co/pPoutlb8M1,0,0,234,0,1
732567380690239489,It seems like someone is trying to convince you to do somethin... More for Cancer https://t.co/Fv0KfFYphS,0,2046,1182,0,1
732567384897249280,See this Secret Wars #9 Spider-Man Variant on @Boxes https://t.co/OVBGDVk1GR https://t.co/Zkd5iWqG8U,0,4,28,0,1
732567389099937793,RT @YAD_Rupnagar: Contributes to meeting National Energy Saving Targets for CO2 reduction. �.#WorldLargestSolarRooftop,0,0,23,26,1
732567389087371264,"@Harry_Styles I WISH I could meet you &amp; tell you how kind, inspiring &amp; talented you are. x I truly admire you. follow me? Love you! �83.378",0,137,22866,0,1
732567389087408128,busty beaty atab https://t.co/vrvkBOioOp,0,4,0,0,1
732567397492613120,You might think your practical approach to financial matters i... More for Virgo https://t.co/o4CcV6Bx8A,0,0,89,0,1
732567397492793344,PLEASE SHARE! Maintenance Worker NEEDED! https://t.co/d7LNiBjSAW,0,218,233,1,1
732567405868638208,Spread the Word! #Win a #FREE #Amazon #KindlePaperWhite #KindleFire #Kobo from Author @Austin_Dragon https://t.co/cje8ngwiLP,0,4942,474,0,1
732567414274035716,"Although you foresee big changes unfolding at work, your smart... More for Taurus https://t.co/EsBerMwPoL",0,262,19,0,1
732567418455744512,Share your plans with your closest supporters before it become... More for Sagittarius https://t.co/FNLnXhLaYs,0,843,803,0,1
732567422633312257,Found a Transponder Snail! Get an inside look at the flashiest crew around! https://t.co/u6R1tB6uiE #TreCru https://t.co/9XJpu3JDnq,0,2,0,0,1
732567426836144128,"#OnePlus 3 Render Leaks, AMOLED Display Rumored https://t.co/0aeeIRzcp2 via @Androidheadline",0,1185,343,0,1
732567426865467393,RT @WorIdStarComedy: Breaking news humans are useless.. https://t.co/5NkXuWXSEg,0,446,448,3312,1
732567431055441920,Although you're fully capable of understanding both sides of a... More for Libra https://t.co/cVS0zx8nw1,0,381,222,0,1
732567435228774400,Enter the Canary Security Camera Giveaway at https://t.co/yjTqjpPYZY @armytankerswife https://t.co/BcOxU1AvR2,0,5726,5232,0,1
732567435241488384,4 people followed me and one person unfollowed me // automatically checked by https://t.co/eVaptk7L1l,0,284,874,0,1
732567447807623168,"Found a Transponder Snail! Giants, sea monsters and other amazing encounters! https://t.co/uKOpbAchsP #TreCru https://t.co/3d1qm55AvN",0,13,9,0,1
732567452001787905,Lisa's Home for Books: Dark  Alpha  Demands - https://t.co/yWg15IdmlD  Come visit,0,1610,686,0,1
732567452018716672,Found a Transponder Snail! Candid pics from the Alubarna Palace Baths! https://t.co/Xuu9fcGVae #TreCru https://t.co/JlnN5BTi6D,0,332,8,0,1
732567456196231169,"I'm getting Pampers� and everything else I need from Babies""R""Us�! #BRUPampersParty #Sponsored: https://t.co/LQfxUvYgKH",0,715,47,3,1
732567460407214082,"Your creative prowess is readily apparent at work today, embol... More for Leo https://t.co/5H1XxtfjmL",0,167,67,0,1
732567468791582720,You are highly strategic in your planning because your profess... More for Capricorn https://t.co/ZZ2UG9kEJi,0,1369,503,0,1
732567477192957952,RT @nesavage: Can you help raise �10000 to Help Save Sasha. Please #donate on @justgiving and RT. Thanks! https://t.co/HyPcnHczTL,0,530,130,1,1
732567485552168960,�6 off bouquets over �25 at Debenhams Flowers Code DFMAY6 ends 29/5/16 https://t.co/30nF4jdFos,0,1224,906,2,1
732567502329352192,"I have House on my island! Now my island is even more awesome!  https://t.co/YD3ExFdZxf #android, #androidgames, #gameinsight",0,161,29,0,1
732567510722056192,RT @BO3CODGiveaway1: Retweet and Subscribe For A Chance to #Win #COD #BO3 https://t.co/2rrsIpD3p2    https://t.co/Tyk1ty6EBS,0,1724,416,4,1
732567514908086273,Loctek D7A Ergonomic Monitor Mount Review and Giveaway https://t.co/jB3uMrZANe,0,1885,1267,0,1
732567527516176384,"Don't fall into the cheap price trap...always call Pop-A-Lock, your trusted team of locksmiths! https://t.co/UOjSlJvKVU",0,4,153,0,1
732567531710521344,super hot keishagrey https://t.co/LwKFoHCeoG,0,2,0,0,1
732567531701960704,"Your imagination is running wild today, but you seem so pragma... More for Scorpio https://t.co/iCtfTPgRYx",0,199,1464,0,1
732567544276656129,RT @MeridianFoods: To celebrate @HonestlyHealthy #HHHurry we are giving away 2 copies &amp; 1kg tub of cashew butter! RT &amp; follow 2 #win https:�,0,1010,436,288,1
732567548483522561,RT @jose_garde: #B2B #contentmarketing �Molecule� [Using the Periodic Table of #Marketing Attribution] - https://t.co/JclzSfIzRk #landingpa�,0,628,1797,19,1
732567548496072704,Swank Gold Toned Money Clip/Holder Tie Clip #Swank https://t.co/UIQ97if4UM,0,3,11,0,1
732567548483403778,You might think your practical approach to financial matters i... More for Virgo https://t.co/FW7QGlDq61,0,67,52,0,1
732567556850999301,"RT @URGENTPODR: SHELLY - A1073398   Please Share:  **TO BE DESTROYED 05/17/16** ""BOUNCY BALL ... https://t.co/a26nHZDbwz https://t.co/bxGLg�",0,420,308,129,1
732567561053732864,Westinghouse Lighting Tolbut 3 Light Flush Mount:  $47.99End Date: Tuesday May-17-2016 7:14:37 PDTBuy It Now ... https://t.co/fNTuPlmkXh,0,0,10,0,1
732567561045442561,RT @PureSilkShave: RT &amp; Follow @PureSilkShave for a chance to win a Pure Silk Prize Bag! #Sweepstakes: https://t.co/zfho5hhuhD https://t.co�,0,4786,2561,897,1
732567569438248962,RT @KingFilth: Anonymous submission : Backshots got me wanting some pussy now  #KingFilth #FilthMob  ( irmovementxxx@gmail.com ) https://t.�,0,1263,1955,112,1
732567577831018496,No more panned joist returns! (or wire hangers) Primary cause ofcd ct leakage &amp; quash wven the hirhest efficiency HVAV equipmenk,0,709,297,0,1
732567586236424192,New Event Now On. GET Rank S Monsters. App Store: https://t.co/2Zugdt5yU6 Google Play: https://t.co/dxIjGHuE2d #DarkSummoner,0,0,0,0,1
732567594625073155,1 Timothy blessed my soul this morning,0,2290,4277,0,1
732567598806618113,Found a Transponder Snail! What's inside? Mystery barrel's shocking secret!! https://t.co/vidWVvu1Vn #TreCru https://t.co/zrDkdySP0N,0,149,254,0,1
732567603005231105,$MGM #Options OI chart. #option #invest More with #OptionsPro FREE app at https://t.co/xF6JpJ7ztu https://t.co/UUV2fbjP7W,0,4945,2509,0,1
732567607195226113,Commented on StockTwits: $VRX overhead supply -- look for the finger -- it... https://t.co/C9WbrFjXMF https://t.co/J4cTC051o5,0,2525,892,0,1
732567611402158082,Conflicting emotions may tug at you until you begin to feel a ... More for Gemini https://t.co/X0aA9Mzmci,0,0,114,0,1
732567611410681856,Our FREE dashboard features #social streams that monitor the engagement on your #socialmedia accounts. https://t.co/LJKZ7z5oei,0,1734,1534,0,1
732567611393900545,"come to fitness factory, our stair masters are always A1  https://t.co/DbMuJDkxO0",0,402,495,3,1
732567611410649090,"Another Tuesday, another offer! Download the My College Bookstore app for today's deal. &gt;  https://t.co/P5Hb7TUmCI https://t.co/EiBApQBiO6",0,143,168,0,1
732567611402276865,Hot tub night (country ) life? Enjoy a slice of paradise here this summer https://t.co/DUoH9anYuE,0,1006,579,0,1
732567619803488256,"RT @eileenmaud2: If you are looking for an exciting thriller, then Check out The Trojan Project ONLY 99c/99p #RRBC #asmsg #t4us https://t.c�",0,3551,5395,34,1
732567623964102657,It seems like someone is trying to convince you to do somethin... More for Cancer https://t.co/6CoDKK36Iy,0,301,210,0,1
732567636547108865,"Data just got cheaper, 750MB for N500, 1.5GB fot N1000, 3.5GB for N2000 only on @AirtelNigeria . Dial *141# Now �#SmartSpeedoo",0,0,27877,1,1
732567640741416962,Are you a bad*ss who's ready to get into a newsroom? @Law360 is hiring a reporter in NYC: https://t.co/69TYtyYWJe #newyork #jobs #career,0,40317,62979,0,1
732567644956729344,VIRTUAL REALITY / LG 360 (MOBILE-PHONE-CONNECTED) HEADSET: https://t.co/pRzPzKdzJl,0,4619,1317,0,1
732567649163444225,You might think your practical approach to financial matters i... More for Virgo https://t.co/XV5d39wiod,0,524,512,0,1
732567649142575104,3 people unfollowed me // automatically checked by https://t.co/SPDluwH6r0,0,1035,1131,0,1
732567653353553921,(Wave) SWELL: 1.6 ft at 13.3 s W / WIND WAVE: 2.3 ft at 5.3 s NW / WVHT: 2.6 ft / APD: 5.7 s / MWD: 259� / 6:22a PDT,0,1,23,0,1
732567653345333249,7 Brilliant Business Notebooks We Call 'Worthy' https://t.co/xn49hmWIg9,0,135,332,0,1
732567653324226560,(Wave) SWELL: 0.0 ft at 10.5 s SW / WIND WAVE: 0.7 ft at 2.6 s WNW / WVHT: 0.7 ft / APD: 2.7 s / 5:22a AKDT,0,1,12,0,1
732567657543794688,Isn't it time you took a payment holiday? Defer your first monthly payment by up to 6 months! https://t.co/MyhW8ew3Nf,0,713,1192,0,1
732567670126583808,Porno Movie Amateur Massive Face Cumshot https://t.co/AArA4cJMLT #porno #porn_video,0,301,8341,0,1
732567674329391104,"RT @Anointed_Mouf: Lmao don't push my fucking head down bitch,  I'll deepthroat on my own, that privilege is for handsome niggas",0,1098,2779,2,1
732567674308329473,"I am sensing... It's time for you to.... ""See the SPECIALIST Today!"" No charge! Only ""PRAYER!"" #GodStillSpecializes https://t.co/CEfps0PfGP",0,239,58,1,1
732567678506799106,RT @NadkarAmit: Get @SrBachchan Signed Poster by making Promo Poster for @TE3NTheFilm  Visit: https://t.co/3SnnrnoGWL  @RelianceEnt https:/�,0,0,1206,36,1
732567678515216384,Your stellar presentation enables everyone to witness your det... More for Pisces https://t.co/fH7Xm7OHc1,0,463,799,0,1
732567678523604992,Check out my #listing in #Pensacola #FL https://t.co/T3411Q6x0G #realestate #realtor https://t.co/2OR2WgzoaF,0,37,212,0,1
732567686899621890,RT @bigbraowners: Want cum on giant black tits 36P-cup ?  Try now on https://t.co/WqXBTlLkk0 #cumonboobs #blackbusty #macromastiablack http�,0,223,1114,19,1
732567686882992129,How to fine-tune your site content  for RankBrain https://t.co/XIaX4mqClA https://t.co/ZPLPvgxnhp,0,9,0,0,1
732567691093934082,You clearly comprehend the measurable benefits of your current... More for Aquarius https://t.co/g1TQnHlLMs,0,187,139,0,1
732567695267266560,Although you're fully capable of understanding both sides of a... More for Libra https://t.co/8T0UUeSL2h,0,4,3,0,1
732567699465854976,#Healthcare business information in a visual format: Eye on Infographics e-newsletter free to your inbox https://t.co/IPATb6tH4A,0,1249,1274,0,1
732567703689396224,Royal Palm Paradise Resort and Spa https://t.co/tz8UtJhai1,0,26,5,0,1
732567712057135106,When you have a paid #MumsBD listing you can submit articles to us free of charge! Have a look #MumsBiz https://t.co/OcirVwnIEx,0,12473,11965,0,1
732567720466620416,#selfie Sony Tips Selfie-Focused Xperia XA Ultra https://t.co/613NlSiloy #selfiespy,0,5,668,0,1
732567728830197760,"Found a Transponder Snail! A whale of an encounter! ""We'll meet here again!"" https://t.co/eCyruZnOkB #TreCru https://t.co/k43k5JdUtl",0,0,0,0,1
732567733032898560,6 people followed me and 10 people unfollowed me // automatically checked by https://t.co/DrCoatSvFM,0,2732,431,0,1
732567733020307456,RT @GoogleExpertUK: Do you need help with your Website &amp; #SocialMedia? Call 0161 432 7268 https://t.co/TG9M72u57a #SEO #webmarketing https:�,0,1884,5563,26,1
732567733049667584,Found a Transponder Snail! Get an inside look at the flashiest crew around! https://t.co/Dz2yovMga3 #TreCru https://t.co/K1UeAUzCBE,0,10,7,0,1
